match,item?,attributes
CONTINUOUS_ON_MUL,1,"continuous_on,continuous_on,continuous_on,CONTINUOUS_ON_EQ_CONTINUOUS_WITHIN,CONTINUOUS_MUL,"
LIM_INV,1,"LIM,trivial_limit,"
CONTINUOUS_INV,1,"continuous,netlimit,continuous,continuous,LIM_INV,"
CONTINUOUS_AT_WITHIN_INV,1,"continuous,at,within,continuous,at,within,trivial_limit,at,within,continuous,LIM,NETLIMIT_WITHIN,CONTINUOUS_INV,"
CONTINUOUS_AT_INV,1,"continuous,at,continuous,at,WITHIN_UNIV,CONTINUOUS_AT_WITHIN_INV,"
CONTINUOUS_ON_INV,1,"continuous_on,continuous_on,CONTINUOUS_ON_EQ_CONTINUOUS_WITHIN,CONTINUOUS_AT_WITHIN_INV,"
BOUNDED_PCROSS_EQ,1,"bounded,bounded,bounded,BOUNDED_EMPTY,bounded,"
BOUNDED_PCROSS,1,"bounded,bounded,bounded,BOUNDED_PCROSS_EQ,"
CLOSED_PCROSS_EQ,1,"closed,closed,closed,CLOSED_EMPTY,CLOSED_SEQUENTIAL_LIMITS,LIM_SEQUENTIALLY,"
CLOSED_PCROSS,1,"closed,closed,closed,CLOSED_PCROSS_EQ,"
COMPACT_PCROSS_EQ,1,"compact,compact,compact,COMPACT_EQ_BOUNDED_CLOSED,CLOSED_PCROSS_EQ,BOUNDED_PCROSS_EQ,"
COMPACT_PCROSS,1,"compact,compact,compact,COMPACT_PCROSS_EQ,"
OPEN_PCROSS_EQ,1,"OPEN_EMPTY,open_def,OPEN_CLOSED,CLOSED_UNION,CLOSED_PCROSS,CLOSED_UNIV,"
OPEN_PCROSS,1,"OPEN_PCROSS_EQ,"
OPEN_IN_PCROSS,1,"open_in,subtopology,euclidean,open_in,subtopology,euclidean,open_in,subtopology,euclidean,OPEN_IN_OPEN,OPEN_PCROSS,"
PASTECART_IN_INTERIOR_SUBTOPOLOGY,1,"open_in,subtopology,euclidean,open_in,subtopology,euclidean,open_in,subtopology,euclidean,open_in,ball,ball,CENTRE_IN_BALL,IN_BALL,IN_BALL,"
OPEN_IN_PCROSS_EQ,1,"open_in,subtopology,euclidean,open_in,subtopology,euclidean,open_in,subtopology,euclidean,OPEN_IN_EMPTY,OPEN_IN_EMPTY,OPEN_IN_PCROSS,OPEN_IN_SUBOPEN,OPEN_IN_SUBOPEN,PASTECART_IN_INTERIOR_SUBTOPOLOGY,"
INTERIOR_PCROSS,1,"interior,interior,interior,interior,PASTECART_IN_INTERIOR_SUBTOPOLOGY,SUBTOPOLOGY_UNIV,OPEN_IN,OPEN_INTERIOR,INTERIOR_SUBSET,interior,INTERIOR_MAXIMAL,INTERIOR_MAXIMAL,OPEN_PCROSS,OPEN_INTERIOR,INTERIOR_SUBSET,"
LIM_PASTECART,1,"LIM,trivial_limit,NET_DILEMMA,"
LIM_PASTECART_EQ,1,"LIM_PASTECART,LIM_LINEAR,LIM_LINEAR,"
CONTINUOUS_PASTECART,1,"continuous,continuous,continuous,continuous,LIM_PASTECART,"
CONTINUOUS_ON_PASTECART,1,"continuous_on,continuous_on,continuous_on,CONTINUOUS_ON,LIM_PASTECART,"
CONNECTED_PCROSS,1,"connected,connected,connected,CONNECTED_IFF_CONNECTED_COMPONENT,connected_component,CONNECTED_UNION,CONNECTED_CONTINUOUS_IMAGE,CONTINUOUS_ON_PASTECART,CONTINUOUS_ON_CONST,CONTINUOUS_ON_ID,"
CONNECTED_PCROSS_EQ,1,"connected,connected,connected,CONNECTED_EMPTY,CONNECTED_PCROSS,connected,CONNECTED_CONTINUOUS_IMAGE,connected,CONNECTED_CONTINUOUS_IMAGE,LINEAR_CONTINUOUS_ON,"
CLOSURE_PCROSS,1,"closure,closure,closure,CLOSURE_APPROACHABLE,"
LIMPT_PCROSS,1,"limit_point_of,limit_point_of,limit_point_of,LIMPT_APPROACHABLE,"
CONNECTED_SCALING,1,"connected,connected,CONNECTED_CONTINUOUS_IMAGE,CONTINUOUS_AT_IMP_CONTINUOUS_ON,LINEAR_CONTINUOUS_AT,"
CONNECTED_NEGATIONS,1,"connected,connected,CONNECTED_CONTINUOUS_IMAGE,CONTINUOUS_AT_IMP_CONTINUOUS_ON,LINEAR_CONTINUOUS_AT,"
CONNECTED_SUMS,1,"connected,connected,connected,CONNECTED_PCROSS,CONNECTED_CONTINUOUS_IMAGE,CONTINUOUS_ON_ADD,LINEAR_CONTINUOUS_ON,"
COMPACT_SCALING,1,"compact,compact,COMPACT_CONTINUOUS_IMAGE,CONTINUOUS_AT_IMP_CONTINUOUS_ON,LINEAR_CONTINUOUS_AT,"
COMPACT_NEGATIONS,1,"compact,compact,COMPACT_CONTINUOUS_IMAGE,CONTINUOUS_AT_IMP_CONTINUOUS_ON,LINEAR_CONTINUOUS_AT,"
COMPACT_SUMS,1,"compact,compact,compact,COMPACT_CONTINUOUS_IMAGE,COMPACT_PCROSS,CONTINUOUS_AT_IMP_CONTINUOUS_ON,LINEAR_CONTINUOUS_AT,"
COMPACT_DIFFERENCES,1,"compact,compact,compact,COMPACT_SUMS,COMPACT_NEGATIONS,"
COMPACT_TRANSLATION_EQ,1,"compact,compact,COMPACT_EQ_HEINE_BOREL,"
COMPACT_TRANSLATION,1,"compact,compact,COMPACT_TRANSLATION_EQ,"
COMPACT_AFFINITY,1,"compact,compact,COMPACT_TRANSLATION,COMPACT_SCALING,"
COMPACT_SUP_MAXDISTANCE,1,"compact,DISTANCE_ATTAINS_SUP,COMPACT_DIFFERENCES,"
diameter,0,""
DIAMETER_BOUNDED,1,"bounded,diameter,diameter,diameter,bounded,"
DIAMETER_BOUNDED_BOUND,1,"bounded,diameter,DIAMETER_BOUNDED,"
DIAMETER_COMPACT_ATTAINED,1,"compact,diameter,COMPACT_SUP_MAXDISTANCE,DIAMETER_BOUNDED,COMPACT_EQ_BOUNDED_CLOSED,"
DIAMETER_TRANSLATION,1,"diameter,diameter,diameter,"
DIAMETER_LINEAR_IMAGE,1,"diameter,diameter,diameter,diameter,"
DIAMETER_EMPTY,1,"diameter,diameter,"
DIAMETER_SING,1,"diameter,diameter,"
DIAMETER_POS_LE,1,"bounded,diameter,diameter,BOUNDED_POS,"
DIAMETER_SUBSET,1,"bounded,diameter,diameter,DIAMETER_EMPTY,DIAMETER_POS_LE,diameter,BOUNDED_POS,"
DIAMETER_CLOSURE,1,"bounded,diameter,closure,diameter,DIAMETER_SUBSET,BOUNDED_CLOSURE,CLOSURE_SUBSET,closure,DIAMETER_BOUNDED,diameter,closure,diameter,BOUNDED_CLOSURE,diameter,closure,DIAMETER_POS_LE,CLOSURE_APPROACHABLE,DIAMETER_BOUNDED,"
DIAMETER_SUBSET_CBALL_NONEMPTY,1,"bounded,cball,diameter,IN_CBALL,DIAMETER_BOUNDED,"
DIAMETER_SUBSET_CBALL,1,"bounded,cball,diameter,DIAMETER_SUBSET_CBALL_NONEMPTY,"
LEBESGUE_COVERING_LEMMA,1,"compact,diameter,HEINE_BOREL_LEMMA,DIAMETER_SUBSET_CBALL_NONEMPTY,BOUNDED_SUBSET,COMPACT_IMP_BOUNDED,cball,diameter,ball,IN_CBALL,IN_BALL,diameter,"
DIAMETER_EQ_0,1,"bounded,diameter,DIAMETER_EMPTY,DIAMETER_SING,DIAMETER_BOUNDED_BOUND,"
DIAMETER_LE,1,"diameter,diameter,"
DIAMETER_CBALL,1,"diameter,cball,CBALL_EQ_EMPTY,DIAMETER_EMPTY,DIAMETER_LE,CBALL_EQ_EMPTY,IN_CBALL,DIAMETER_BOUNDED_BOUND,BOUNDED_CBALL,IN_CBALL,"
DIAMETER_BALL,1,"diameter,ball,BALL_EMPTY,DIAMETER_EMPTY,BALL_EMPTY,DIAMETER_EMPTY,diameter,cball,CLOSURE_BALL,DIAMETER_CLOSURE,BOUNDED_BALL,DIAMETER_CBALL,"
CLOSED_SCALING,1,"closed,closed,CLOSED_EMPTY,CLOSED_SING,CLOSED_SEQUENTIAL_LIMITS,LIM_CMUL,"
CLOSED_NEGATIONS,1,"closed,closed,CLOSED_SCALING,"
COMPACT_CLOSED_SUMS,1,"compact,closed,closed,compact,CLOSED_SEQUENTIAL_LIMITS,LIM_SUB,LIM_SUBSEQUENCE,"
CLOSED_COMPACT_SUMS,1,"closed,compact,closed,COMPACT_CLOSED_SUMS,"
COMPACT_CLOSED_DIFFERENCES,1,"compact,closed,closed,COMPACT_CLOSED_SUMS,CLOSED_NEGATIONS,"
CLOSED_COMPACT_DIFFERENCES,1,"closed,compact,closed,CLOSED_COMPACT_SUMS,COMPACT_NEGATIONS,"
CLOSED_TRANSLATION_EQ,1,"closed,closed,closed,"
CLOSED_TRANSLATION,1,"closed,closed,CLOSED_TRANSLATION_EQ,"
COMPLETE_TRANSLATION_EQ,1,"complete,complete,COMPLETE_EQ_CLOSED,CLOSED_TRANSLATION_EQ,"
TRANSLATION_UNIV,1,""
TRANSLATION_DIFF,1,""
CLOSURE_TRANSLATION,1,"closure,closure,CLOSURE_INTERIOR,"
FRONTIER_TRANSLATION,1,"frontier,frontier,frontier,"
SEPARATE_POINT_CLOSED,1,"closed,DISTANCE_ATTAINS_INF,"
SEPARATE_COMPACT_CLOSED,1,"compact,closed,SEPARATE_POINT_CLOSED,COMPACT_CLOSED_DIFFERENCES,"
SEPARATE_CLOSED_COMPACT,1,"closed,compact,SEPARATE_COMPACT_CLOSED,"
CLOSED_UNION_COMPACT_SUBSETS,1,"closed,compact,compact,cball,COMPACT_CBALL,CLOSED_INTER_COMPACT,SUBSET_BALLS,IN_CBALL_0,COMPACT_IMP_BOUNDED,BOUNDED_SUBSET_CBALL,SUBSET_BALLS,"
OPEN_UNION_COMPACT_SUBSETS,1,"compact,interior,compact,COMPACT_EMPTY,COMPACT_EQ_HEINE_BOREL,interior,OPEN_INTERIOR,INTERIOR_SUBSET,INTERIOR_SUBSET,cball,ball,COMPACT_DIFF,COMPACT_CBALL,OPEN_SUMS,OPEN_BALL,CENTRE_IN_BALL,INTERIOR_DIFF,INTERIOR_CBALL,IN_BALL,IN_CBALL,cball,CLOSURE_MINIMAL,CLOSED_COMPACT_SUMS,COMPACT_CBALL,OPEN_CLOSED,IN_BALL,IN_CBALL,IN_BALL,IN_CBALL,IN_BALL_0,OPEN_CONTAINS_BALL,IN_BALL,IN_CBALL,"
open_interval,0,""
closed_interval,0,""
interval,1,"interval,interval,open_interval,closed_interval,"
IN_INTERVAL,1,"interval,interval,interval,"
IN_INTERVAL_REFLECT,1,"interval,interval,interval,interval,IN_INTERVAL,"
REFLECT_INTERVAL,1,"interval,interval,interval,interval,IN_INTERVAL_REFLECT,"
INTERVAL_EQ_EMPTY,1,"interval,interval,IN_INTERVAL,"
INTERVAL_NE_EMPTY,1,"interval,interval,INTERVAL_EQ_EMPTY,"
SUBSET_INTERVAL_IMP,1,"interval,interval,interval,interval,interval,interval,interval,interval,IN_INTERVAL,"
INTERVAL_SING,1,"interval,interval,IN_INTERVAL,"
SUBSET_INTERVAL,1,"interval,interval,interval,interval,interval,interval,interval,interval,INTERVAL_EQ_EMPTY,SUBSET_INTERVAL_IMP,IN_INTERVAL,"
DISJOINT_INTERVAL,1,"interval,interval,interval,interval,interval,interval,interval,interval,IN_INTERVAL,"
ENDS_IN_INTERVAL,1,"interval,interval,interval,interval,interval,interval,IN_INTERVAL,INTERVAL_NE_EMPTY,"
ENDS_IN_UNIT_INTERVAL,1,"interval,interval,interval,interval,ENDS_IN_INTERVAL,INTERVAL_NE_EMPTY,"
INTER_INTERVAL,1,"interval,interval,interval,IN_INTERVAL,"
INTERVAL_OPEN_SUBSET_CLOSED,1,"interval,interval,IN_INTERVAL,"
OPEN_INTERVAL_LEMMA,1,""
OPEN_INTERVAL,1,"interval,open_def,interval,OPEN_INTERVAL_LEMMA,"
CLOSED_INTERVAL,1,"closed,interval,CLOSED_LIMPT,LIMPT_APPROACHABLE,IN_INTERVAL,"
INTERIOR_CLOSED_INTERVAL,1,"interior,interval,interval,INTERIOR_MAXIMAL,INTERVAL_OPEN_SUBSET_CLOSED,OPEN_INTERVAL,interior,IN_INTERVAL,open_def,"
INTERIOR_INTERVAL,1,"interior,interval,interval,interior,interval,interval,INTERIOR_CLOSED_INTERVAL,INTERIOR_OPEN,OPEN_INTERVAL,"
BOUNDED_CLOSED_INTERVAL,1,"bounded,interval,bounded,interval,"
BOUNDED_INTERVAL,1,"bounded,interval,bounded,interval,BOUNDED_CLOSED_INTERVAL,BOUNDED_SUBSET,INTERVAL_OPEN_SUBSET_CLOSED,"
NOT_INTERVAL_UNIV,1,"interval,interval,BOUNDED_INTERVAL,NOT_BOUNDED_UNIV,"
COMPACT_INTERVAL,1,"compact,interval,COMPACT_EQ_BOUNDED_CLOSED,BOUNDED_INTERVAL,CLOSED_INTERVAL,"
OPEN_INTERVAL_MIDPOINT,1,"interval,interval,INTERVAL_NE_EMPTY,IN_INTERVAL,"
OPEN_CLOSED_INTERVAL_CONVEX,1,"interval,interval,interval,IN_INTERVAL,"
CLOSURE_OPEN_INTERVAL,1,"interval,closure,interval,interval,CLOSURE_MINIMAL,INTERVAL_OPEN_SUBSET_CLOSED,CLOSED_INTERVAL,closure,LIMPT_SEQUENTIAL,OPEN_INTERVAL_MIDPOINT,OPEN_CLOSED_INTERVAL_CONVEX,OPEN_INTERVAL_MIDPOINT,LIM_ADD,LIM_CONST,LIM_VMUL,LIM_CONST,LIM_SEQUENTIALLY,"
CLOSURE_INTERVAL,1,"closure,interval,interval,closure,interval,interval,interval,CLOSURE_CLOSED,CLOSED_INTERVAL,CLOSURE_OPEN_INTERVAL,CLOSURE_EMPTY,"
BOUNDED_SUBSET_OPEN_INTERVAL_SYMMETRIC,1,"bounded,interval,BOUNDED_POS,IN_INTERVAL,"
BOUNDED_SUBSET_OPEN_INTERVAL,1,"bounded,interval,BOUNDED_SUBSET_OPEN_INTERVAL_SYMMETRIC,"
BOUNDED_SUBSET_CLOSED_INTERVAL_SYMMETRIC,1,"bounded,interval,BOUNDED_SUBSET_OPEN_INTERVAL_SYMMETRIC,IN_BALL,IN_INTERVAL,"
BOUNDED_SUBSET_CLOSED_INTERVAL,1,"bounded,interval,BOUNDED_SUBSET_CLOSED_INTERVAL_SYMMETRIC,"
FRONTIER_CLOSED_INTERVAL,1,"frontier,interval,interval,interval,frontier,INTERIOR_CLOSED_INTERVAL,CLOSURE_CLOSED,CLOSED_INTERVAL,"
FRONTIER_OPEN_INTERVAL,1,"frontier,interval,interval,interval,interval,FRONTIER_EMPTY,frontier,CLOSURE_OPEN_INTERVAL,INTERIOR_OPEN,OPEN_INTERVAL,"
INTER_INTERVAL_MIXED_EQ_EMPTY,1,"interval,interval,interval,interval,interval,CLOSURE_OPEN_INTERVAL,OPEN_INTER_CLOSURE_EQ_EMPTY,OPEN_INTERVAL,"
INTERVAL_TRANSLATION,1,"interval,interval,interval,interval,interval,"
EMPTY_AS_INTERVAL,1,"interval,IN_INTERVAL,"
UNIT_INTERVAL_NONEMPTY,1,"interval,interval,INTERVAL_NE_EMPTY,"
IMAGE_STRETCH_INTERVAL,1,"interval,interval,interval,IN_INTERVAL,INTERVAL_NE_EMPTY,"
INTERVAL_IMAGE_STRETCH_INTERVAL,1,"interval,interval,IMAGE_STRETCH_INTERVAL,EMPTY_AS_INTERVAL,"
CLOSED_INTERVAL_IMAGE_UNIT_INTERVAL,1,"interval,interval,interval,INTERVAL_NE_EMPTY,IMAGE_STRETCH_INTERVAL,UNIT_INTERVAL_NONEMPTY,INTERVAL_TRANSLATION,IN_INTERVAL,"
SUMS_INTERVALS,1,"interval,interval,interval,interval,interval,INTERVAL_NE_EMPTY,IN_INTERVAL,"
PCROSS_INTERVAL,1,"interval,interval,interval,IN_INTERVAL,"
OPEN_CONTAINS_INTERVAL,0,""
DIAMETER_INTERVAL,1,"diameter,interval,interval,diameter,interval,interval,interval,INTERVAL_OPEN_SUBSET_CLOSED,DIAMETER_EMPTY,DIAMETER_BOUNDED_BOUND,ENDS_IN_INTERVAL,BOUNDED_INTERVAL,diameter,cball,DIAMETER_SUBSET,BOUNDED_CBALL,IN_INTERVAL,IN_CBALL,DIAMETER_CBALL,DIAMETER_EMPTY,interval,closure,interval,CLOSURE_INTERVAL,DIAMETER_CLOSURE,BOUNDED_INTERVAL,"
INTERVAL_CASES_1,1,"interval,interval,IN_INTERVAL,"
IN_INTERVAL_1,1,"interval,interval,IN_INTERVAL,"
INTERVAL_EQ_EMPTY_1,1,"interval,interval,INTERVAL_EQ_EMPTY,"
INTERVAL_NE_EMPTY_1,1,"interval,interval,INTERVAL_EQ_EMPTY_1,"
SUBSET_INTERVAL_1,1,"interval,interval,interval,interval,interval,interval,interval,interval,SUBSET_INTERVAL,"
EQ_INTERVAL_1,1,"interval,interval,SUBSET_INTERVAL_1,"
DISJOINT_INTERVAL_1,1,"interval,interval,interval,interval,interval,interval,interval,interval,DISJOINT_INTERVAL,"
OPEN_CLOSED_INTERVAL_1,1,"interval,interval,IN_INTERVAL_1,"
CLOSED_OPEN_INTERVAL_1,1,"interval,interval,IN_INTERVAL_1,"
BALL_1,1,"cball,interval,ball,interval,IN_BALL,IN_CBALL,IN_INTERVAL_1,"
FINITE_INTERVAL_1,1,"interval,interval,OPEN_CLOSED_INTERVAL_1,interval,IN_INTERVAL_1,"
BALL_INTERVAL,1,"ball,interval,IN_BALL,IN_INTERVAL_1,"
CBALL_INTERVAL,1,"cball,interval,IN_CBALL,IN_INTERVAL_1,"
BALL_INTERVAL_0,1,"ball,interval,BALL_INTERVAL,"
CBALL_INTERVAL_0,1,"cball,interval,CBALL_INTERVAL,"
INTER_INTERVAL_1,1,"interval,interval,interval,IN_INTERVAL_1,"
is_interval,0,""
IS_INTERVAL_INTERVAL,1,"is_interval,interval,is_interval,interval,is_interval,IN_INTERVAL,"
IS_INTERVAL_EMPTY,1,"is_interval,is_interval,"
IS_INTERVAL_UNIV,1,"is_interval,is_interval,"
IS_INTERVAL_TRANSLATION_EQ,1,"is_interval,is_interval,is_interval,"
IS_INTERVAL_TRANSLATION,1,"is_interval,is_interval,IS_INTERVAL_TRANSLATION_EQ,"
IS_INTERVAL_POINTWISE,1,"is_interval,is_interval,"
IS_INTERVAL_COMPACT,1,"is_interval,compact,interval,IS_INTERVAL_INTERVAL,COMPACT_INTERVAL,EMPTY_AS_INTERVAL,IN_INTERVAL,COMPACT_IMP_BOUNDED,bounded,IS_INTERVAL_POINTWISE,CONTINUOUS_ATTAINS_INF,CONTINUOUS_ON_LIFT_COMPONENT,CONTINUOUS_ATTAINS_SUP,CONTINUOUS_ON_LIFT_COMPONENT,is_interval,is_interval,"
IS_INTERVAL_1,1,"is_interval,is_interval,"
IS_INTERVAL_1_CASES,1,"is_interval,IS_INTERVAL_1,"
IS_INTERVAL_PCROSS,1,"is_interval,is_interval,is_interval,is_interval,"
IS_INTERVAL_PCROSS_EQ,1,"is_interval,is_interval,is_interval,IS_INTERVAL_EMPTY,IS_INTERVAL_EMPTY,IS_INTERVAL_PCROSS,is_interval,"
closed_segment,0,""
open_segment,0,""
OPEN_SEGMENT_ALT,1,"open_segment,open_segment,closed_segment,"
segment,1,"segment,segment,segment,open_segment,closed_segment,"
SEGMENT_REFL,1,"segment,segment,segment,"
IN_SEGMENT,1,"segment,segment,segment,SEGMENT_REFL,OPEN_SEGMENT_ALT,"
SEGMENT_SYM,1,"segment,segment,segment,segment,open_segment,IN_SEGMENT,"
ENDS_IN_SEGMENT,1,"segment,segment,segment,"
ENDS_NOT_IN_SEGMENT,1,"segment,segment,open_segment,"
SEGMENT_CLOSED_OPEN,1,"segment,segment,open_segment,ENDS_IN_SEGMENT,"
MIDPOINT_IN_SEGMENT,1,"segment,segment,IN_SEGMENT,"
BETWEEN_IN_SEGMENT,1,"segment,SEGMENT_REFL,segment,"
SEGMENT_1,1,"segment,interval,interval,segment,interval,interval,open_segment,BETWEEN_IN_SEGMENT,IN_INTERVAL_1,"
OPEN_SEGMENT_1,1,"segment,SEGMENT_1,OPEN_INTERVAL,"
SEGMENT_TRANSLATION,1,"segment,segment,segment,segment,IN_SEGMENT,"
CLOSED_SEGMENT_LINEAR_IMAGE,1,"segment,segment,IN_SEGMENT,"
OPEN_SEGMENT_LINEAR_IMAGE,1,"segment,segment,open_segment,"
IN_OPEN_SEGMENT,1,"segment,segment,open_segment,"
IN_OPEN_SEGMENT_ALT,1,"segment,segment,SEGMENT_REFL,IN_OPEN_SEGMENT,"
COLLINEAR_DIST_IN_CLOSED_SEGMENT,1,"segment,BETWEEN_IN_SEGMENT,"
COLLINEAR_DIST_IN_OPEN_SEGMENT,1,"segment,IN_OPEN_SEGMENT,COLLINEAR_DIST_IN_CLOSED_SEGMENT,"
SEGMENT_SCALAR_MULTIPLE,1,"segment,segment,SEGMENT_1,segment,IN_INTERVAL_1,open_segment,"
FINITE_INTER_COLLINEAR_OPEN_SEGMENTS,1,"segment,segment,segment,segment,SEGMENT_REFL,SEGMENT_SCALAR_MULTIPLE,segment,segment,open_segment,BETWEEN_IN_SEGMENT,BETWEEN_IN_SEGMENT,"
DIST_IN_CLOSED_SEGMENT,0,""
LIM_COMPONENT_UBOUND,1,"trivial_limit,eventually,LIM_IN_CLOSED_SET,CLOSED_HALFSPACE_LE,"
LIM_COMPONENT_LBOUND,1,"trivial_limit,eventually,LIM_IN_CLOSED_SET,CLOSED_HALFSPACE_GE,"
LIM_COMPONENT_EQ,1,"trivial_limit,eventually,EVENTUALLY_AND,LIM_COMPONENT_UBOUND,LIM_COMPONENT_LBOUND,"
LIM_COMPONENT_LE,1,"trivial_limit,eventually,LIM_COMPONENT_LBOUND,LIM_SUB,LIM_COMPONENT_LBOUND,"
LIM_DROP_LE,1,"trivial_limit,eventually,LIM_COMPONENT_LE,"
LIM_DROP_UBOUND,1,"trivial_limit,eventually,LIM_COMPONENT_UBOUND,"
LIM_DROP_LBOUND,1,"trivial_limit,eventually,LIM_COMPONENT_LBOUND,"
IMAGE_CLOSURE_SUBSET,1,"continuous_on,closure,closed,closure,closure,closure,CLOSURE_MINIMAL,CONTINUOUS_CLOSED_PREIMAGE,CLOSED_CLOSURE,CLOSURE_SUBSET,"
CLOSURE_IMAGE_CLOSURE,1,"continuous_on,closure,closure,closure,closure,SUBSET_CLOSURE,CLOSURE_SUBSET,CLOSURE_MINIMAL_EQ,CLOSED_CLOSURE,IMAGE_CLOSURE_SUBSET,CLOSED_CLOSURE,CLOSURE_SUBSET,"
CONTINUOUS_ON_CLOSURE_NORM_LE,1,"continuous_on,closure,closure,IN_CBALL_0,closure,cball,IMAGE_CLOSURE_SUBSET,CLOSED_CBALL,"
CONTINUOUS_ON_CLOSURE_COMPONENT_LE,1,"continuous_on,closure,closure,IN_CBALL_0,closure,IMAGE_CLOSURE_SUBSET,CLOSED_HALFSPACE_COMPONENT_LE,"
CONTINUOUS_ON_CLOSURE_COMPONENT_GE,1,"continuous_on,closure,closure,IN_CBALL_0,closure,IMAGE_CLOSURE_SUBSET,CLOSED_HALFSPACE_COMPONENT_GE,"
LIM_WITHIN_UNION,1,"at,within,at,within,at,within,LIM_WITHIN,"
CONTINUOUS_ON_UNION,1,"closed,closed,continuous_on,continuous_on,continuous_on,CONTINUOUS_ON,CLOSED_LIMPT,LIM_WITHIN_UNION,LIM,TRIVIAL_LIMIT_WITHIN,"
CONTINUOUS_ON_CASES,1,"closed,closed,continuous_on,continuous_on,continuous_on,CONTINUOUS_ON_UNION,CONTINUOUS_ON_EQ,"
CLOSED_IN_LIMPT,1,"closed_in,subtopology,euclidean,limit_point_of,CLOSED_IN_CLOSED,CLOSED_LIMPT,LIMPT_SUBSET,closure,CLOSED_CLOSURE,closure,"
CONTINUOUS_ON_UNION_LOCAL,1,"closed_in,subtopology,euclidean,closed_in,subtopology,euclidean,continuous_on,continuous_on,continuous_on,CONTINUOUS_ON,CLOSED_IN_LIMPT,LIM_WITHIN_UNION,LIM,TRIVIAL_LIMIT_WITHIN,"
CONTINUOUS_ON_CASES_LOCAL,1,"closed_in,subtopology,euclidean,closed_in,subtopology,euclidean,continuous_on,continuous_on,continuous_on,CONTINUOUS_ON_UNION_LOCAL,CONTINUOUS_ON_EQ,"
CONTINUOUS_ON_CASES_LE,1,"continuous_on,continuous_on,continuous_on,continuous_on,CONTINUOUS_ON_SUBSET,CONTINUOUS_ON_CASES_LOCAL,CONTINUOUS_CLOSED_IN_PREIMAGE,CLOSED_HALFSPACE_COMPONENT_LE,CONTINUOUS_ON_SUBSET,CONTINUOUS_CLOSED_IN_PREIMAGE,CLOSED_HALFSPACE_COMPONENT_GE,CONTINUOUS_ON_SUBSET,"
CONTINUOUS_ON_CASES_1,1,"continuous_on,continuous_on,continuous_on,CONTINUOUS_ON_CASES_LE,CONTINUOUS_ON_ID,"
CONTINUOUS_DISCRETE_RANGE_CONSTANT_EQ,0,""
CONTINUOUS_DISCRETE_RANGE_CONSTANT,1,"connected,continuous_on,CONTINUOUS_DISCRETE_RANGE_CONSTANT_EQ,"
CONTINUOUS_FINITE_RANGE_CONSTANT,1,"connected,continuous_on,CONTINUOUS_FINITE_RANGE_CONSTANT_EQ,"
LIM_COMPONENTWISE_LIFT,1,"tendsto,EVENTUALLY_MONO,FORALL_EVENTUALLY,EVENTUALLY_MONO,"
CONTINUOUS_COMPONENTWISE_LIFT,1,"continuous,continuous,continuous,LIM_COMPONENTWISE_LIFT,"
CONTINUOUS_ON_COMPONENTWISE_LIFT,1,"continuous_on,continuous_on,CONTINUOUS_ON_EQ_CONTINUOUS_WITHIN,CONTINUOUS_COMPONENTWISE_LIFT,"
CONNECTED_IVT_HYPERPLANE,1,"connected,connected,OPEN_HALFSPACE_LT,OPEN_HALFSPACE_GT,"
CONNECTED_IVT_COMPONENT,1,"connected,CONNECTED_IVT_HYPERPLANE,"
BOUNDED_INCREASING_CONVERGENT,1,"bounded,sequentially,bounded,LIM_SEQUENTIALLY,CONVERGENT_BOUNDED_MONOTONE,"
BOUNDED_DECREASING_CONVERGENT,1,"bounded,sequentially,bounded,BOUNDED_INCREASING_CONVERGENT,bounded,LIM_NEG_EQ,"
homeomorphism,0,""
homeomorphic,0,""
HOMEOMORPHISM,1,"homeomorphism,continuous_on,continuous_on,homeomorphism,"
HOMEOMORPHISM_OF_SUBSETS,1,"homeomorphism,homeomorphism,homeomorphism,CONTINUOUS_ON_SUBSET,"
HOMEOMORPHIC_REFL,1,"homeomorphic,homeomorphic,homeomorphism,CONTINUOUS_ON_ID,"
HOMEOMORPHISM_SYM,1,"homeomorphism,homeomorphism,homeomorphism,"
HOMEOMORPHIC_SYM,1,"homeomorphic,homeomorphic,homeomorphic,homeomorphism,"
HOMEOMORPHIC_TRANS,1,"homeomorphic,homeomorphic,homeomorphic,homeomorphic,homeomorphism,CONTINUOUS_ON_COMPOSE,"
HOMEOMORPHIC_IMP_CARD_EQ,1,"homeomorphic,homeomorphic,homeomorphism,"
HOMEOMORPHIC_EMPTY,1,"homeomorphic,homeomorphic,homeomorphic,homeomorphism,continuous_on,"
HOMEOMORPHIC_MINIMAL,1,"homeomorphic,continuous_on,continuous_on,homeomorphic,homeomorphism,"
HOMEOMORPHIC_INJECTIVE_LINEAR_IMAGE_SELF,1,"homeomorphic,HOMEOMORPHIC_MINIMAL,LINEAR_CONTINUOUS_ON,continuous_on,"
HOMEOMORPHIC_INJECTIVE_LINEAR_IMAGE_LEFT_EQ,1,"homeomorphic,homeomorphic,HOMEOMORPHIC_INJECTIVE_LINEAR_IMAGE_SELF,HOMEOMORPHIC_SYM,HOMEOMORPHIC_TRANS,"
HOMEOMORPHIC_INJECTIVE_LINEAR_IMAGE_RIGHT_EQ,1,"homeomorphic,homeomorphic,HOMEOMORPHIC_SYM,HOMEOMORPHIC_INJECTIVE_LINEAR_IMAGE_LEFT_EQ,"
